"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.04920049,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.5213506,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.3484321,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-0.04904365,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.0491763,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.234873,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.604167,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,2.080471,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,2.418285,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.293242,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,1.982113,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,2.720631,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,3.445794,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,3.243501,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,3.152406,,
"HUN","Hungary","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,3.743566,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-9.954249,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-6.117464,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-7.581971,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-6.633126,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-5.601939,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-5.874092,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-5.076672,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.700076,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,8.751754,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,2.701941,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,2.224098,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,1.798611,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.2206469,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,5.227801,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,9.128433,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,4.815949,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.3673001,,
"HUN","Hungary","CPGREN01","CPI: Energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,2.468789,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-0.7760785,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.6813536,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.5069125,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,1.817335,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.8281574,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-0.2706971,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.2063274,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.4576659,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,1.59708,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,2.445148,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,3.134294,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,3.32574,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,4.132046,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,3.6409,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,3.926353,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,4.387125,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,4.636619,,
"HUN","Hungary","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,5.240733,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,1.61057,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,2.056768,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,2.253877,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,2.068722,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.702487,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,1.609639,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.33815,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.384528,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,1.489752,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,1.720102,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,2.110943,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,1.973969,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,1.827889,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.919048,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,2.087018,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,2.569088,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,3.050501,,
"HUN","Hungary","CPGRLE01","CPI: All items non-food non-energy","GY","Percentage change on the same period of the previous year","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,3.319811,,
"MEX","Mexico","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,3.067726,,
"MEX","Mexico","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,2.93668,,
"MEX","Mexico","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,2.614796,,
"MEX","Mexico","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,2.274349,,
"MEX","Mexico","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,2.693714,,
"MEX","Mexico","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,2.558703,,
